unit,state,unit_fe,group,g,year,year_fe,treat,rel_year,rel_year_binned,error,te,te_dynamic,dep_var
143,28,7.31976323634737,Group 2,2010,2006,-0.747829773999526,FALSE,-4,-4,-0.387404704363848,0,0,6.184528757984
143,28,7.31976323634737,Group 2,2010,2007,-0.459695369877278,FALSE,-3,-3,-1.42667763333499,0,0,5.43339023313511
143,28,7.31976323634737,Group 2,2010,2008,0.963324615658711,FALSE,-2,-2,0.523527776160534,0,0,8.80661562816662
143,28,7.31976323634737,Group 2,2010,2009,0.0988894175894575,FALSE,-1,-1,0.149286683033552,0,0,7.56793933697038
143,28,7.31976323634737,Group 2,2010,2010,0.943251666140816,TRUE,0,0,1.29151532325067,1,0,10.5545302257389
143,28,7.31976323634737,Group 2,2010,2011,1.35387048981327,TRUE,1,1,-1.18474489110711,1,0.15,8.63888883505354
143,28,7.31976323634737,Group 2,2010,2012,-0.100546030940269,TRUE,2,2,-0.393250720020314,1,0.3,8.12596648538679
143,28,7.31976323634737,Group 2,2010,2013,-0.941156431387515,TRUE,3,3,-0.960282911227389,1,0.45,6.86832389373247
143,28,7.31976323634737,Group 2,2010,2014,1.7452503680091,TRUE,4,4,1.25933460908515,1,0.6,11.9243482134416
143,28,7.31976323634737,Group 2,2010,2015,0.5335000730533,TRUE,5,5,0.981826279543977,1,0.75,10.5850895889447
143,28,7.31976323634737,Group 2,2010,2016,0.156531735714315,TRUE,6,6,0.266645236876504,1,0.9,9.64294020893819
143,28,7.31976323634737,Group 2,2010,2017,0.0690249950017323,TRUE,7,6,-1.36284166559059,1,1.05,8.07594656575852
143,28,7.31976323634737,Group 2,2010,2018,1.21058511547864,TRUE,8,6,-0.612693090352981,1,1.2,10.117655261473
143,28,7.31976323634737,Group 2,2010,2019,0.184733174130142,TRUE,9,6,-1.01015919202339,1,1.35,8.84433721845413
143,28,7.31976323634737,Group 2,2010,2020,-1.21033889606625,TRUE,10,6,0.195345263077916,1,1.5,8.80476960335904
144,26,4.97439466906367,Group 2,2010,1990,0.545491031791015,FALSE,-20,-6,1.13387115561604,0,0,6.65375685647073
144,26,4.97439466906367,Group 2,2010,1991,1.17910141640413,FALSE,-19,-6,0.156837935050286,0,0,6.31033402051808
144,26,4.97439466906367,Group 2,2010,1992,-0.38115254464845,FALSE,-18,-6,0.102116909875938,0,0,4.69535903429116
144,26,4.97439466906367,Group 2,2010,1993,0.119290292612057,FALSE,-17,-6,-0.203476241190597,0,0,4.89020872048513
144,26,4.97439466906367,Group 2,2010,1994,0.767598321224077,FALSE,-16,-6,-0.482257078830326,0,0,5.25973591145742
144,26,4.97439466906367,Group 2,2010,1995,0.543977181428421,FALSE,-15,-6,0.135975580448713,0,0,5.6543474309408
144,26,4.97439466906367,Group 2,2010,1996,0.0280321754201281,FALSE,-14,-6,1.37909236966567,0,0,6.38151921414947
144,26,4.97439466906367,Group 2,2010,1997,0.00157434478626279,FALSE,-13,-6,-1.42527038122025,0,0,3.55069863262969
144,26,4.97439466906367,Group 2,2010,1998,-1.52428763105087,FALSE,-12,-6,-0.458405367704443,0,0,2.99170167030836
144,26,4.97439466906367,Group 2,2010,1999,-0.236505466687667,FALSE,-11,-6,0.310316505278244,0,0,5.04820570765425
144,26,4.97439466906367,Group 2,2010,2000,2.08290134602963,FALSE,-10,-6,-0.54276337373042,0,0,6.51453264136288
144,26,4.97439466906367,Group 2,2010,2001,-0.443960176807143,FALSE,-9,-6,0.183487012514849,0,0,4.71392150477138
144,26,4.97439466906367,Group 2,2010,2002,-0.845297646724322,FALSE,-8,-6,-0.45616849338059,0,0,3.67292852895876
144,26,4.97439466906367,Group 2,2010,2003,-1.09905098853576,FALSE,-7,-6,-0.277540208087733,0,0,3.59780347244018
144,26,4.97439466906367,Group 2,2010,2004,-1.15255609109851,FALSE,-6,-6,0.0106524881739373,0,0,3.8324910661391
144,26,4.97439466906367,Group 2,2010,2005,1.99811685273265,FALSE,-5,-5,-0.925005279948426,0,0,6.04750624184789
144,26,4.97439466906367,Group 2,2010,2006,0.295475134414103,FALSE,-4,-4,-0.729469109122874,0,0,4.5404006943549
144,26,4.97439466906367,Group 2,2010,2007,-1.26081972174105,FALSE,-3,-3,-0.399444738337933,0,0,3.31413020898469
144,26,4.97439466906367,Group 2,2010,2008,0.885681059624133,FALSE,-2,-2,0.108321780982356,0,0,5.96839750967016
144,26,4.97439466906367,Group 2,2010,2009,-0.113734204625244,FALSE,-1,-1,-0.722069399511907,0,0,4.13859106492652
144,26,4.97439466906367,Group 2,2010,2010,0.673692558424999,TRUE,0,0,0.882769606946883,1,0,7.53085683443555
144,26,4.97439466906367,Group 2,2010,2011,-0.405661164528286,TRUE,1,1,-0.865606750425327,1,0.15,4.85312675411006
144,26,4.97439466906367,Group 2,2010,2012,-0.681578260263594,TRUE,2,2,-0.187305187957958,1,0.3,5.40551122084212
144,26,4.97439466906367,Group 2,2010,2013,-1.25588483853474,TRUE,3,3,1.06327671826744,1,0.45,6.23178654879637
144,26,4.97439466906367,Group 2,2010,2014,-0.509057824710335,TRUE,4,4,-0.889426742525881,1,0.6,5.17591010182745
144,26,4.97439466906367,Group 2,2010,2015,0.765905386010393,TRUE,5,5,-0.31207272392197,1,0.75,7.17822733115209
144,26,4.97439466906367,Group 2,2010,2016,0.0409153286084151,TRUE,6,6,1.50901260224047,1,0.9,8.42432259991255
144,26,4.97439466906367,Group 2,2010,2017,-1.14573539238393,TRUE,7,6,-1.285964575684,1,1.05,4.59269470099573
144,26,4.97439466906367,Group 2,2010,2018,-0.990515527912249,TRUE,8,6,-0.751079813169526,1,1.2,5.43279932798189
144,26,4.97439466906367,Group 2,2010,2019,0.36685413314341,TRUE,9,6,-0.534303797903587,1,1.35,7.15694500430349
144,26,4.97439466906367,Group 2,2010,2020,-1.08152013612985,TRUE,10,6,-1.17852812740663,1,1.5,5.21434640552718
145,6,1.58382720430317,Group 3,0,1990,-0.995806842958866,FALSE,Inf,Inf,2.1440048362346,0,0,2.73202519757891
145,6,1.58382720430317,Group 3,0,1991,0.827847382295166,FALSE,Inf,Inf,-0.673080608260817,0,0,1.73859397833752
145,6,1.58382720430317,Group 3,0,1992,-1.02375694500517,FALSE,Inf,Inf,0.826053538387369,0,0,1.38612379768537
145,6,1.58382720430317,Group 3,0,1993,-1.68755800771517,FALSE,Inf,Inf,-1.07987973795353,0,0,-1.18361054136553
145,6,1.58382720430317,Group 3,0,1994,0.0443431098548027,FALSE,Inf,Inf,-1.36149149974186,0,0,0.266678814416112
145,6,1.58382720430317,Group 3,0,1995,1.26030348323211,FALSE,Inf,Inf,-0.868825564956262,0,0,1.97530512257902
145,6,1.58382720430317,Group 3,0,1996,2.09502093034241,FALSE,Inf,Inf,0.559143366583084,0,0,4.23799150122867
145,6,1.58382720430317,Group 3,0,1997,-0.0973553993502342,FALSE,Inf,Inf,-1.06167270530918,0,0,0.424799099643763
145,6,1.58382720430317,Group 3,0,1998,-0.0114418870704663,FALSE,Inf,Inf,-1.6345545904791,0,0,-0.0621692732463903
145,6,1.58382720430317,Group 3,0,1999,0.981724747579524,FALSE,Inf,Inf,0.731787901622366,0,0,3.29733985350506
145,6,1.58382720430317,Group 3,0,2000,-0.343950282778483,FALSE,Inf,Inf,-1.42234468822698,0,0,-0.182467766702292
145,6,1.58382720430317,Group 3,0,2001,-0.621119634129813,FALSE,Inf,Inf,-0.622129610603507,0,0,0.340577959569852
145,6,1.58382720430317,Group 3,0,2002,-0.23437890407642,FALSE,Inf,Inf,-0.615497419905267,0,0,0.733950880321485
145,6,1.58382720430317,Group 3,0,2003,1.29727318797024,FALSE,Inf,Inf,0.888594061873168,0,0,3.76969445414658
145,6,1.58382720430317,Group 3,0,2004,-1.27460636705397,FALSE,Inf,Inf,-0.183866793176718,0,0,0.125354044072479
145,6,1.58382720430317,Group 3,0,2005,-0.367834946518074,FALSE,Inf,Inf,-1.47394304861719,0,0,-0.257950790832096
145,6,1.58382720430317,Group 3,0,2006,0.239790526302541,FALSE,Inf,Inf,1.53811142145816,0,0,3.36172915206387
145,6,1.58382720430317,Group 3,0,2007,-0.988814140860394,FALSE,Inf,Inf,-0.162476044103194,0,0,0.432537019339584
145,6,1.58382720430317,Group 3,0,2008,1.07540128378544,FALSE,Inf,Inf,-0.314960739890327,0,0,2.34426774819828
145,6,1.58382720430317,Group 3,0,2009,1.50578393634704,FALSE,Inf,Inf,-0.650193003664363,0,0,2.43941813698585
145,6,1.58382720430317,Group 3,0,2010,0.236474528333038,FALSE,Inf,Inf,0.192240281323216,0,0,2.01254201395943
145,6,1.58382720430317,Group 3,0,2011,1.22283522694245,FALSE,Inf,Inf,0.675320293983127,0,0,3.48198272522875
145,6,1.58382720430317,Group 3,0,2012,-1.27520055932608,FALSE,Inf,Inf,-2.30234495472302,0,0,-1.99371830974593
145,6,1.58382720430317,Group 3,0,2013,-1.08533942546621,FALSE,Inf,Inf,-1.15441536672605,0,0,-0.655927587889091
145,6,1.58382720430317,Group 3,0,2014,-0.32294275366925,FALSE,Inf,Inf,-1.50254503706596,0,0,-0.241660586432038
145,6,1.58382720430317,Group 3,0,2015,-0.689986218368115,FALSE,Inf,Inf,0.0957293902397656,0,0,0.989570376174823
145,6,1.58382720430317,Group 3,0,2016,-0.0557837335586687,FALSE,Inf,Inf,1.61825235461699,0,0,3.1462958253615
145,6,1.58382720430317,Group 3,0,2017,-1.11210174709619,FALSE,Inf,Inf,-0.163646372892367,0,0,0.308079084314617
145,6,1.58382720430317,Group 3,0,2018,-0.241223807362603,FALSE,Inf,Inf,-0.342342198663312,0,0,1.00026119827726
145,6,1.58382720430317,Group 3,0,2019,-1.67851145295055,FALSE,Inf,Inf,-1.15254506943692,0,0,-1.2472293180843
145,6,1.58382720430317,Group 3,0,2020,-1.61454225051565,FALSE,Inf,Inf,-1.65296150653576,0,0,-1.68367655274824
146,40,7.56726922151012,Group 3,0,1990,-0.326025583592959,FALSE,Inf,Inf,0.836395460211755,0,0,8.07763909812891
146,40,7.56726922151012,Group 3,0,1991,0.921727012252981,FALSE,Inf,Inf,-1.54269602294019,0,0,6.94630021082291
146,40,7.56726922151012,Group 3,0,1992,-0.0587019903424874,FALSE,Inf,Inf,0.148032598636718,0,0,7.65659982980435
146,40,7.56726922151012,Group 3,0,1993,-0.114272211885647,FALSE,Inf,Inf,-0.327510600760422,0,0,7.12548640886405
146,40,7.56726922151012,Group 3,0,1994,2.27123280310975,FALSE,Inf,Inf,-1.62599888314185,0,0,8.21250314147802
146,40,7.56726922151012,Group 3,0,1995,0.844694005057745,FALSE,Inf,Inf,0.647502867178547,0,0,9.05946609374641
146,40,7.56726922151012,Group 3,0,1996,-0.0552339268589601,FALSE,Inf,Inf,1.12459855621448,0,0,8.63663385086564
146,40,7.56726922151012,Group 3,0,1997,-0.52849155585059,FALSE,Inf,Inf,0.451614285268735,0,0,7.49039195092826
146,40,7.56726922151012,Group 3,0,1998,1.25574419011314,FALSE,Inf,Inf,0.625083741232207,0,0,9.44809715285547
146,40,7.56726922151012,Group 3,0,1999,1.01282260787936,FALSE,Inf,Inf,-0.0791789773169733,0,0,8.50091285207251
146,40,7.56726922151012,Group 3,0,2000,-0.414510984972461,FALSE,Inf,Inf,-0.447569600848022,0,0,6.70518863568963
146,40,7.56726922151012,Group 3,0,2001,-0.91071264640371,FALSE,Inf,Inf,-0.639758208642063,0,0,6.01679836646434
146,40,7.56726922151012,Group 3,0,2002,-0.477597960781129,FALSE,Inf,Inf,3.02091983858028,0,0,10.1105910993093
146,40,7.56726922151012,Group 3,0,2003,1.54685225351304,FALSE,Inf,Inf,-0.215109498462107,0,0,8.89901197656105
146,40,7.56726922151012,Group 3,0,2004,1.15862527538126,FALSE,Inf,Inf,-0.381029534969803,0,0,8.34486496192157
146,40,7.56726922151012,Group 3,0,2005,-0.237103652516952,FALSE,Inf,Inf,0.192047156637444,0,0,7.52221272563061
146,40,7.56726922151012,Group 3,0,2006,1.13984127532907,FALSE,Inf,Inf,-0.229090449554619,0,0,8.47802004728457
146,40,7.56726922151012,Group 3,0,2007,0.63176309164152,FALSE,Inf,Inf,-0.512953928253502,0,0,7.68607838489813
146,40,7.56726922151012,Group 3,0,2008,-0.233530798365148,FALSE,Inf,Inf,-0.676991730933373,0,0,6.65674669221159
146,40,7.56726922151012,Group 3,0,2009,-0.389414174948506,FALSE,Inf,Inf,0.783154096064858,0,0,7.96100914262647
146,40,7.56726922151012,Group 3,0,2010,-0.727497255897026,FALSE,Inf,Inf,-0.558541839657489,0,0,6.2812301259556
146,40,7.56726922151012,Group 3,0,2011,0.659986777766381,FALSE,Inf,Inf,-0.448877847539542,0,0,7.77837815173696
146,40,7.56726922151012,Group 3,0,2012,-1.00426666439536,FALSE,Inf,Inf,0.516183212134493,0,0,7.07918576924925
146,40,7.56726922151012,Group 3,0,2013,-0.341512609391225,FALSE,Inf,Inf,-1.54735977647795,0,0,5.67839683564094
146,40,7.56726922151012,Group 3,0,2014,-1.61874084183882,FALSE,Inf,Inf,-0.784515565629673,0,0,5.16401281404162
146,40,7.56726922151012,Group 3,0,2015,0.968761973083951,FALSE,Inf,Inf,-0.261784197596757,0,0,8.27424699699731
146,40,7.56726922151012,Group 3,0,2016,-0.564908038760601,FALSE,Inf,Inf,-0.818625836751208,0,0,6.18373534599831
146,40,7.56726922151012,Group 3,0,2017,-2.42280718813501,FALSE,Inf,Inf,-0.116906332454565,0,0,5.02755570092054
146,40,7.56726922151012,Group 3,0,2018,-0.96622135508061,FALSE,Inf,Inf,-0.625035650884226,0,0,5.97601221554528
146,40,7.56726922151012,Group 3,0,2019,1.00405290528145,FALSE,Inf,Inf,1.01186409096059,0,0,9.58318621775215
146,40,7.56726922151012,Group 3,0,2020,0.117920763070575,FALSE,Inf,Inf,-0.146711708943164,0,0,7.53847827563753
147,13,1.81474748452536,Group 2,2010,1990,0.510875600439967,FALSE,-20,-6,0.772423749214185,0,0,3.09804683417951
147,13,1.81474748452536,Group 2,2010,1991,-0.346107350366852,FALSE,-19,-6,1.28464905402332,0,0,2.75328918818183
147,13,1.81474748452536,Group 2,2010,1992,-0.710958898309435,FALSE,-18,-6,-0.470327553670624,0,0,0.633461032545304
147,13,1.81474748452536,Group 2,2010,1993,-1.20178504346651,FALSE,-17,-6,-1.36213075581589,0,0,-0.749168314757035
147,13,1.81474748452536,Group 2,2010,1994,1.52177976371163,FALSE,-16,-6,1.3942672368824,0,0,4.73079448511939
147,13,1.81474748452536,Group 2,2010,1995,-0.0651882730308028,FALSE,-15,-6,-0.823369258198247,0,0,0.926189953296312
147,13,1.81474748452536,Group 2,2010,1996,0.204043667755619,FALSE,-14,-6,-1.49490891281584,0,0,0.523882239465141
147,13,1.81474748452536,Group 2,2010,1997,-0.460388432769912,FALSE,-13,-6,-0.601682064474265,0,0,0.752676987281185
147,13,1.81474748452536,Group 2,2010,1998,1.21084127180015,FALSE,-12,-6,-0.318641632084863,0,0,2.70694712424065
147,13,1.81474748452536,Group 2,2010,1999,0.452846640706009,FALSE,-11,-6,-1.12122166017873,0,0,1.14637246505264
147,13,1.81474748452536,Group 2,2010,2000,-1.32814647174233,FALSE,-10,-6,1.78831840637122,0,0,2.27491941915425
147,13,1.81474748452536,Group 2,2010,2001,0.583545664418509,FALSE,-9,-6,1.34785238689171,0,0,3.74614553583558
147,13,1.81474748452536,Group 2,2010,2002,-1.37965291598971,FALSE,-8,-6,0.948218940364247,0,0,1.3833135088999
147,13,1.81474748452536,Group 2,2010,2003,-0.125446855601971,FALSE,-7,-6,0.149015852959756,0,0,1.83831648188315
147,13,1.81474748452536,Group 2,2010,2004,-0.958780863653622,FALSE,-6,-6,-1.28426872317014,0,0,-0.428302102298403
147,13,1.81474748452536,Group 2,2010,2005,1.22109338107302,FALSE,-5,-5,-1.43388675210126,0,0,1.60195411349712
147,13,1.81474748452536,Group 2,2010,2006,-0.08524246789646,FALSE,-4,-4,-0.341038891246408,0,0,1.38846612538249
147,13,1.81474748452536,Group 2,2010,2007,-0.530023783155506,FALSE,-3,-3,-1.06249052250546,0,0,0.222233178864398
147,13,1.81474748452536,Group 2,2010,2008,-1.61454611408395,FALSE,-2,-2,-0.812403803542029,0,0,-0.61220243310062
147,13,1.81474748452536,Group 2,2010,2009,1.02125699667338,FALSE,-1,-1,-0.920163261596878,0,0,1.91584121960187
147,13,1.81474748452536,Group 2,2010,2010,-0.559640781449852,TRUE,0,0,0.858258847054677,1,0,3.11336555013019
147,13,1.81474748452536,Group 2,2010,2011,-0.324160531701363,TRUE,1,1,0.2294942721309,1,0.15,2.8700812249549
147,13,1.81474748452536,Group 2,2010,2012,1.43757901338047,TRUE,2,2,-0.46279548677083,1,0.3,4.089531011135
147,13,1.81474748452536,Group 2,2010,2013,-1.13109166725373,TRUE,3,3,-0.463317186231604,1,0.45,1.67033863104002
147,13,1.81474748452536,Group 2,2010,2014,1.67306984887807,TRUE,4,4,0.0140267026542044,1,0.6,5.10184403605764
147,13,1.81474748452536,Group 2,2010,2015,2.02113636949648,TRUE,5,5,-0.571471612668648,1,0.75,5.0144122413532
147,13,1.81474748452536,Group 2,2010,2016,0.369838474879912,TRUE,6,6,-0.388438849170242,1,0.9,3.69614711023503
147,13,1.81474748452536,Group 2,2010,2017,0.482179054232331,TRUE,7,6,-1.07680344331386,1,1.05,3.27012309544383
147,13,1.81474748452536,Group 2,2010,2018,-0.290015154234987,TRUE,8,6,1.03819052653248,1,1.2,4.76292285682286
147,13,1.81474748452536,Group 2,2010,2019,-0.420107271429784,TRUE,9,6,-0.349696698166284,1,1.35,3.39494351492929
147,13,1.81474748452536,Group 2,2010,2020,0.907953625746526,TRUE,10,6,0.370719670586451,1,1.5,5.59342078085834
148,13,3.58717617923144,Group 1,2000,1990,-1.99441535315808,FALSE,-10,-6,2.43432266776855,0,0,4.02708349384191
148,13,3.58717617923144,Group 1,2000,1991,-0.700941399580967,FALSE,-9,-6,-0.432921039110184,0,0,2.45331374054029
148,13,3.58717617923144,Group 1,2000,1992,1.14505084242939,FALSE,-8,-6,0.248087248248834,0,0,4.98031426990967
148,13,3.58717617923144,Group 1,2000,1993,0.00426155314890467,FALSE,-7,-6,-0.267709127282557,0,0,3.32372860509779
148,13,3.58717617923144,Group 1,2000,1994,-2.22200014198427,FALSE,-6,-6,0.940801455288046,0,0,2.30597749253521
148,13,3.58717617923144,Group 1,2000,1995,-0.57447786190876,FALSE,-5,-5,-0.251686815371173,0,0,2.76101150195151
148,13,3.58717617923144,Group 1,2000,1996,-2.27246567489815,FALSE,-4,-4,-0.526717904791994,0,0,0.787992599541298
148,13,3.58717617923144,Group 1,2000,1997,-0.443863710209779,FALSE,-3,-3,0.177010773991317,0,0,3.32032324301298
148,13,3.58717617923144,Group 1,2000,1998,-1.19081045300852,FALSE,-2,-2,-0.112531318853119,0,0,2.2838344073698
148,13,3.58717617923144,Group 1,2000,1999,0.378153562255367,FALSE,-1,-1,0.0358681999690859,0,0,4.0011979414559
148,13,3.58717617923144,Group 1,2000,2000,-0.41508122308652,TRUE,0,0,-1.67873592660857,2,0,3.49335902953636
148,13,3.58717617923144,Group 1,2000,2001,-0.434666688767616,TRUE,1,1,0.944461259622179,2,0.05,6.14697075008601
148,13,3.58717617923144,Group 1,2000,2002,-0.238425814243687,TRUE,2,2,-0.585071714167448,2,0.1,4.86367865082031
148,13,3.58717617923144,Group 1,2000,2003,0.914627431804684,TRUE,3,3,-0.863620018535898,2,0.15,5.78818359250023
148,13,3.58717617923144,Group 1,2000,2004,1.70846450100935,TRUE,4,4,-0.871114356422331,2,0.2,6.62452632381847
148,13,3.58717617923144,Group 1,2000,2005,1.86294724124924,TRUE,5,5,-1.78928136661917,2,0.25,5.91084205386151
148,13,3.58717617923144,Group 1,2000,2006,0.694169475507463,TRUE,6,6,0.0335615454872322,2,0.3,6.61490720022614
148,13,3.58717617923144,Group 1,2000,2007,-1.32313945069279,TRUE,7,6,-1.14462123943588,2,0.35,3.46941548910278
148,13,3.58717617923144,Group 1,2000,2008,-0.535590095099052,TRUE,8,6,2.31480229226078,2,0.4,7.76638837639317
148,13,3.58717617923144,Group 1,2000,2009,0.541763619076628,TRUE,9,6,-0.38413350491694,2,0.45,6.19480629339113
148,13,3.58717617923144,Group 1,2000,2010,-0.670207242347354,TRUE,10,6,-0.142754219833309,2,0.5,5.27421471705078
148,13,3.58717617923144,Group 1,2000,2011,-0.223612233689751,TRUE,11,6,2.68517315338679,2,0.55,8.59873709892848
148,13,3.58717617923144,Group 1,2000,2012,0.961534552601007,TRUE,12,6,1.22274954358584,2,0.6,8.37146027541829
148,13,3.58717617923144,Group 1,2000,2013,0.852057501939063,TRUE,13,6,-0.873562151467303,2,0.65,6.2156715297032
148,13,3.58717617923144,Group 1,2000,2014,1.11094612780002,TRUE,14,6,-0.796858851570516,2,0.7,6.60126345546094
148,13,3.58717617923144,Group 1,2000,2015,0.306810416236764,TRUE,15,6,1.26615405936719,2,0.75,7.9101406548354
148,13,3.58717617923144,Group 1,2000,2016,-1.58418610121858,TRUE,16,6,-0.725015331352969,2,0.8,4.0779747466599
148,13,3.58717617923144,Group 1,2000,2017,-1.30317968238085,TRUE,17,6,-0.295391589618382,2,0.85,4.83860490723221
148,13,3.58717617923144,Group 1,2000,2018,-0.184283440451392,TRUE,18,6,0.226715277129795,2,0.9,6.52960801590985
148,13,3.58717617923144,Group 1,2000,2019,1.14815403454109,TRUE,19,6,-0.575930491722909,2,0.95,7.10939972204962
148,13,3.58717617923144,Group 1,2000,2020,3.20010591389742,TRUE,20,6,-1.19262775488108,2,1,8.59465433824779
149,32,5.75815010297709,Group 1,2000,1990,-1.1154984968763,FALSE,-10,-6,0.409166198787757,0,0,5.05181780488855
149,32,5.75815010297709,Group 1,2000,1991,-0.850549417502447,FALSE,-9,-6,0.25608366264704,0,0,5.16368434812169
149,32,5.75815010297709,Group 1,2000,1992,0.041154713811611,FALSE,-8,-6,1.26781013818801,0,0,7.06711495497672
149,32,5.75815010297709,Group 1,2000,1993,-1.24050194775973,FALSE,-7,-6,0.0439417410294125,0,0,4.56158989624677
149,32,5.75815010297709,Group 1,2000,1994,-0.285502876301752,FALSE,-6,-6,-0.679952484095482,0,0,4.79269474257986
149,32,5.75815010297709,Group 1,2000,1995,-0.858257225708151,FALSE,-5,-5,0.528157612303005,0,0,5.42805048957195
149,32,5.75815010297709,Group 1,2000,1996,-1.34499587425344,FALSE,-4,-4,0.919731301616378,0,0,5.33288553034003
149,32,5.75815010297709,Group 1,2000,1997,-0.95564725515041,FALSE,-3,-3,-0.144607789165519,0,0,4.65789505866116
149,32,5.75815010297709,Group 1,2000,1998,0.943331354596316,FALSE,-2,-2,0.382820097456257,0,0,7.08430155502967
149,32,5.75815010297709,Group 1,2000,1999,-0.431761757244702,FALSE,-1,-1,1.92673650422959,0,0,7.25312484996198
149,32,5.75815010297709,Group 1,2000,2000,0.405238154794417,TRUE,0,0,-1.47567944430829,2,0,6.68770881346322
149,32,5.75815010297709,Group 1,2000,2001,-0.864928193628719,TRUE,1,1,-0.158107071407582,2,0.05,6.78511483794079
149,32,5.75815010297709,Group 1,2000,2002,-0.682813969593455,TRUE,2,2,-0.594291606225411,2,0.1,6.58104452715823
149,32,5.75815010297709,Group 1,2000,2003,0.372285869363252,TRUE,3,3,2.29818397814728,2,0.15,10.5786199504876
149,32,5.75815010297709,Group 1,2000,2004,0.603441646830942,TRUE,4,4,0.658442841739259,2,0.2,9.22003459154729
149,32,5.75815010297709,Group 1,2000,2005,-0.777010972090453,TRUE,5,5,-1.01629445399369,2,0.25,6.21484467689295
149,32,5.75815010297709,Group 1,2000,2006,1.8275517889337,TRUE,6,6,0.778915753485164,2,0.3,10.664617645396
149,32,5.75815010297709,Group 1,2000,2007,-1.21803165270257,TRUE,7,6,-0.643214634391458,2,0.35,6.24690381588307
149,32,5.75815010297709,Group 1,2000,2008,-0.306142543622318,TRUE,8,6,1.59071538154914,2,0.4,9.44272294090391
149,32,5.75815010297709,Group 1,2000,2009,-1.60887460297037,TRUE,9,6,-0.747822205196925,2,0.45,5.8514532948098
149,32,5.75815010297709,Group 1,2000,2010,-1.51981637943345,TRUE,10,6,-0.589740259915273,2,0.5,6.14859346362837
149,32,5.75815010297709,Group 1,2000,2011,-0.0245262379148725,TRUE,11,6,-0.174630967923978,2,0.55,8.10899289713824
149,32,5.75815010297709,Group 1,2000,2012,-0.495240376637896,TRUE,12,6,-0.271874147184749,2,0.6,7.59103557915445
149,32,5.75815010297709,Group 1,2000,2013,0.139890634287332,TRUE,13,6,-0.131312643681665,2,0.65,8.41672809358276
149,32,5.75815010297709,Group 1,2000,2014,-0.284880950395495,TRUE,14,6,1.27053167258577,2,0.7,9.44380082516737
149,32,5.75815010297709,Group 1,2000,2015,-0.556568208228742,TRUE,15,6,-0.216529102964571,2,0.75,7.73505279178378
149,32,5.75815010297709,Group 1,2000,2016,0.220615367770654,TRUE,16,6,-0.506014928986571,2,0.8,8.27275054176118
149,32,5.75815010297709,Group 1,2000,2017,-0.376558005784793,TRUE,17,6,0.796503487097418,2,0.85,9.02809558428972
149,32,5.75815010297709,Group 1,2000,2018,-1.08441147850883,TRUE,18,6,-0.73835852279549,2,0.9,6.83538010167277
149,32,5.75815010297709,Group 1,2000,2019,-1.87326980756443,TRUE,19,6,-0.919880068659117,2,0.95,5.91500022675355
149,32,5.75815010297709,Group 1,2000,2020,0.651509364130388,TRUE,20,6,-0.322572025843618,2,1,9.08708744126386
150,15,1.91960184045835,Group 1,2000,1990,0.117714162230454,FALSE,-10,-6,-1.94348660387083,0,0,0.0938293988179704
150,15,1.91960184045835,Group 1,2000,1991,2.09775398288944,FALSE,-9,-6,-0.744376510407782,0,0,3.27297931294001
150,15,1.91960184045835,Group 1,2000,1992,-0.129193529751717,FALSE,-8,-6,-1.7444714946172,0,0,0.0459368160894247
150,15,1.91960184045835,Group 1,2000,1993,0.176399854644768,FALSE,-7,-6,-0.62579501787087,0,0,1.47020667723224
150,15,1.91960184045835,Group 1,2000,1994,0.298554036759617,FALSE,-6,-6,-0.609723525282265,0,0,1.6084323519357
150,15,1.91960184045835,Group 1,2000,1995,-1.70870435637456,FALSE,-5,-5,0.803895017467099,0,0,1.01479250155088
150,15,1.91960184045835,Group 1,2000,1996,0.676611955899532,FALSE,-4,-4,-0.383015942064603,0,0,2.21319785429328
150,15,1.91960184045835,Group 1,2000,1997,-0.2533117583891,FALSE,-3,-3,-1.5728762689253,0,0,0.0934138131439439
150,15,1.91960184045835,Group 1,2000,1998,0.306207625855461,FALSE,-2,-2,1.42381842425023,0,0,3.64962789056404
150,15,1.91960184045835,Group 1,2000,1999,0.461774507599916,FALSE,-1,-1,1.15510989699909,0,0,3.53648624505735
150,15,1.91960184045835,Group 1,2000,2000,0.141533621787783,TRUE,0,0,-0.123502418550158,2,0,3.93763304369597
150,15,1.91960184045835,Group 1,2000,2001,-0.0972626324376118,TRUE,1,1,0.172454165174477,2,0.05,4.04479337319521
150,15,1.91960184045835,Group 1,2000,2002,0.755817701706397,TRUE,2,2,-1.37771520794002,2,0.1,3.39770433422473
150,15,1.91960184045835,Group 1,2000,2003,-0.931455493618343,TRUE,3,3,-0.0657127941452701,2,0.15,3.07243355269473
150,15,1.91960184045835,Group 1,2000,2004,2.84471909637262,TRUE,4,4,-0.0450217123804922,2,0.2,6.91929922445047
150,15,1.91960184045835,Group 1,2000,2005,0.155436176703367,TRUE,5,5,0.103258146362022,2,0.25,4.42829616352374
150,15,1.91960184045835,Group 1,2000,2006,0.970143879584408,TRUE,6,6,-0.120783379628123,2,0.3,5.06896234041463
150,15,1.91960184045835,Group 1,2000,2007,1.61010813386247,TRUE,7,6,0.896941029762226,2,0.35,6.77665100408304
